type,name,gu,lat,lng,address,tel,typedetail,indoor,businesshours,conditions,cate_mix,Adress,dong
음식점,브롱스 선릉점,강남구,37.50301306,127.0519164,서울특별시 강남구 선릉로82길 23,02-501-6149,양식,실내, ,목줄,음식점양식강남구실내목줄대치4동대치4동,대한민국 서울특별시 강남구 대치4동 896-3,대치4동
음식점,칠랑고,강남구,37.50261059,127.0526976,서울특별시 강남구 역삼로67길 19,010-3303-4511,양식,테라스, ,목줄,음식점양식강남구테라스목줄역삼로67길역삼로67길,대한민국 서울특별시 강남구 역삼로67길 19,역삼로67길
음식점,정겨운오뎅집 여의도점,영등포구,37.52070134,126.9299977,서울특별시 영등포구 여의대방로67길 22,-,퓨전,실내, ,목줄,음식점퓨전영등포구실내목줄여의도동여의도동,대한민국 서울특별시 영등포구 여의도동 44-2,여의도동
음식점,뚜띠쿠치나 공덕점,마포구,37.54632484,126.9543399,서울특별시 마포구 마포대로12길 58,02-717-3356,양식,테라스, ,목줄,음식점양식마포구테라스목줄공덕동공덕동,대한민국 서울특별시 마포구 공덕동 249-36,공덕동
음식점,술꼬마,용산구,37.53447709,126.9891818,서울특별시 용산구 녹사평대로40길 59-1,070-8861-6517,퓨전,실내, ,목줄,음식점퓨전용산구실내목줄이태원동이태원동,대한민국 서울특별시 용산구 이태원동 57-25,이태원동
음식점,Southside Parlor,용산구,37.53712267,126.9870659,서울특별시 용산구 녹사평대로 218,02-749-9522,양식,실내, ,목줄,음식점양식용산구실내목줄이태원동이태원동,대한민국 서울특별시 용산구 이태원동 521-1,이태원동
음식점,피자컴퍼니 이태원,용산구,37.53367573,126.989018,서울특별시 용산구 녹사평대로32길 3,02-790-3419,피자,실내, ,캐리어,음식점피자용산구실내캐리어녹사평대로녹사평대로,대한민국 서울특별시 용산구 녹사평대로 174-6,녹사평대로
음식점,팬케이크샵,용산구,37.53495942,126.9884557,서울특별시 용산구 녹사평대로40다길 2,02-6407-3770,양식,실내, ,목줄,음식점양식용산구실내목줄이태원1동이태원1동,대한민국 서울특별시 용산구 이태원1동 455-1,이태원1동
음식점,MOTHER OFFLINE,용산구,37.53666612,126.9990956,서울특별시 용산구 이태원로55나길 6,010-4658-0788,양식,실내, ,목줄,음식점양식용산구실내목줄한남동한남동,대한민국 서울특별시 용산구 한남동 744-5,한남동
음식점,몽크스부처,용산구,37.53545652,126.9992309,서울특별시 용산구 이태원로 228-1,02-790-1108,양식,"실내,실외", ,목줄,음식점양식용산구실내 실외목줄한남동한남동,대한민국 서울특별시 용산구 한남동 683-125,한남동
음식점,메종 앙티브,용산구,37.53738571,127.0029092,서울특별시 용산구 한남대로27가길 15,02-790-3325,양식,실내, ,목줄,음식점양식용산구실내목줄한남동한남동,대한민국 서울특별시 용산구 한남동 729-32,한남동
음식점,브루독 이태원,용산구,37.53494138,126.9969225,서울특별시 용산구 이태원로27나길 40,02-797-1240,양식,실내, ,목줄,음식점양식용산구실내목줄이태원동이태원동,대한민국 서울특별시 용산구 이태원동 124-1,이태원동
음식점,어글리소사이어티,용산구,37.53396058,126.9918135,서울특별시 용산구 보광로59길 40,010-4937-0892,양식,실내, ,목줄,음식점양식용산구실내목줄보광로59길보광로59길,대한민국 서울특별시 용산구 보광로59길 40,보광로59길
음식점,HOMER PIZZA,용산구,37.5358135,126.9998268,서울특별시 용산구 이태원로42길 19,02-793-3825,피자,실내, ,목줄,음식점피자용산구실내목줄한남동한남동,대한민국 서울특별시 용산구 한남동 이태원로 234-1,한남동
음식점,더구룸,용산구,37.53454053,126.9970562,서울특별시 용산구 이태원로 208,02-792-3113,양식,실내, ,목줄,음식점양식용산구실내목줄이태원로이태원로,대한민국 서울특별시 용산구 이태원로 208,이태원로
음식점,브라이리퍼블릭푸드,용산구,37.53354667,126.9907866,서울특별시 용산구 이태원로14길 19,070-8879-1967,양식,실내, ,목줄,음식점양식용산구실내목줄이태원1동이태원1동,대한민국 서울특별시 용산구 이태원1동 63-4,이태원1동
음식점,더테이블키친,용산구,37.53566637,127.0007607,서울특별시 용산구 이태원로54길 58-7,02-6011-1117,양식,실내, ,목줄,음식점양식용산구실내목줄한남동한남동,대한민국 서울특별시 용산구 한남동 684-36,한남동
음식점,뷰티그로서리,강남구,37.52366885,127.0367712,서울특별시 강남구 압구정로46길 77,02-546-7618,양식,"실외,테라스","매일 10:30 - 19:00 / OPEN 10:30 (Bread&Drink) / 11:30 LUNCH / Last Order 18:00 , 일요일 휴무",목줄,음식점양식강남구실외 테라스목줄신사동신사동,대한민국 서울특별시 강남구 신사동 648-17,신사동
음식점,봉심식당,종로구,37.58258777,127.0004309,서울특별시 종로구 대학로11길 38-23,070-8844-5772,양식,"실내,테라스","OPEN 17:00 - CLOSE 03:00 , 월요일 휴무",목줄,음식점양식종로구실내 테라스목줄명륜4가명륜4가,대한민국 서울특별시 종로구 명륜4가 70-3,명륜4가
음식점,웨이브스,영등포구,37.51485785,126.895043,서울특별시 영등포구 도림로 434-11,070-7681-0101,양식,실내,12:00 - 24:00,목줄,음식점양식영등포구실내목줄문래동3가문래동3가,대한민국 서울특별시 영등포구 문래동3가 58-32,문래동3가
음식점,초원가든,강북구,37.67377651,127.0050083,서울특별시 강북구 삼양로181길 251,02-993-3702,한식,"실내,실외", ,안기,음식점한식강북구실내 실외안기우이동우이동,대한민국 서울특별시 강북구 우이동 산79-1,우이동
음식점,CAMPxGRILL,중랑구,37.61333472,127.0767603,서울특별시 중랑구 동일로 929,02-6677-0043,한식,실내,17:00 - 24:00,목줄,음식점한식중랑구실내목줄묵동묵동,대한민국 서울특별시 중랑구 묵동 238-90,묵동
음식점,인디언소울,도봉구,37.6881357,127.0439613,서울특별시 도봉구 도봉산길 12-15,02-956-7448,한식,실외,11:00 - 23:00,목줄,음식점한식도봉구실외목줄도봉1동도봉1동,대한민국 서울특별시 도봉구 도봉1동 293-2,도봉1동
음식점,다 피타 시그니처,서초구,37.48603179,126.9830837,서울특별시 서초구 서초대로 3-4,02-537-1007,양식,실내,11:30 - 22:00 Last order 21:10,안기,음식점양식서초구실내안기방배4동방배4동,대한민국 서울특별시 서초구 방배4동 3001-2,방배4동
음식점,홍대씨부엉,마포구,37.55258316,126.9223769,서울특별시 마포구 와우산로21길 28-6,02-336-5253,분식,실내,11:00 - 24:00,목줄,음식점분식마포구실내목줄서교동서교동,대한민국 서울특별시 마포구 서교동 와우산로21길 28-8,서교동
음식점,버거드조선,종로구,37.57559319,126.9705106,서울특별시 종로구 사직로10길 7,02-723-1016,햄버거,"실내,실외",11:30 - 22:00 ( Break Time 15:00 ~ 17:00 ),목줄,음식점햄버거종로구실내 실외목줄내자동내자동,대한민국 서울특별시 종로구 내자동 146,내자동
음식점,양송이식당,마포구,37.54462676,126.9361439,서울특별시 마포구 토정로17안길 9,010-9189-2005,한식,실내,"화-금요일 11:30 - 20:00 (브레이크타임 2:30 ~ 5:00) / 일요일 12:00 - 14:30 (일요일은 런치만 운영) , 월요일 휴무","캐리어,안기",음식점한식마포구실내캐리어 안기신수동신수동,대한민국 서울특별시 마포구 신수동 404,신수동
음식점,포크댄스,강남구,37.5071036,127.0256359,서울특별시 강남구 강남대로118길 31,02-2038-7200,한식,실내,"매일 18:00 - 02:00 , 일요일 휴무","목줄,캐리어",음식점한식강남구실내목줄 캐리어논현동논현동,대한민국 서울특별시 강남구 논현동 182-19,논현동
음식점,초가집 (한정식),강북구,37.66247014,127.0061605,서울특별시 강북구 삼양로173길 116-28,02-993-3758,한식,"실내,실외",12:00~08:00 (예약제 운영),"목줄,캐리어",음식점한식강북구실내 실외목줄 캐리어삼양로173길삼양로173길,대한민국 서울특별시 강북구 삼양로173길 116-28,삼양로173길
음식점,엘더버거,성동구,37.54633098,127.0429788,서울특별시 성동구 서울숲2길 40-7,02-462-5612,햄버거,테라스,"매일 11:30 - 20:30 , 월요일 휴무",목줄,음식점햄버거성동구테라스목줄성수1가2동성수1가2동,대한민국 서울특별시 성동구 성수1가2동 668-105,성수1가2동
음식점,무대륙,마포구,37.54604749,126.9183619,서울특별시 마포구 토정로5길 12,02-332-8333,퓨전,실내,매일 11:00 - 01:00 BAR (KITCHEN 11am-11:30pm ),목줄,음식점퓨전마포구실내목줄합정동합정동,대한민국 서울특별시 마포구 합정동 358-7,합정동
음식점,빈티지1981,송파구,37.50624254,127.0985772,서울특별시 송파구 석촌호수로 194,010-8221-9819,피자,실내,"평일 17:00 - 23:00, 주말 12:00 - 15:30",목줄,음식점피자송파구실내목줄석촌동석촌동,대한민국 서울특별시 송파구 석촌동 1-3,석촌동
음식점,더피자보이즈,마포구,37.55529834,126.9260664,서울특별시 마포구 와우산로29마길 24-1,0507-1418-0801,피자,실내,"평일 15:00 - 23:00, 토요일,일요일13:00 - 22:00",캐리어,음식점피자마포구실내캐리어서교동서교동,대한민국 서울특별시 마포구 서교동 332-33,서교동
음식점,희게,서대문구,37.5686547,126.9318921,서울특별시 서대문구 증가로 1,010-8387-4111,양식,실내,"수~토요일 11:30 - 22:00, 일요일 11;30 - 16:00. 월,화 휴무",목줄,음식점양식서대문구실내목줄증가로증가로,대한민국 서울특별시 서대문구 증가로 1,증가로
음식점,라운지앤,광진구,37.5571967,127.0775078,서울특별시 광진구 능동로35길 28-1,02-497-4647,분식,실내,"매일 11:30 - 21:00, 월요일 정기휴무",목줄,음식점분식광진구실내목줄군자동군자동,대한민국 서울특별시 광진구 군자동 472-8,군자동
음식점,땡초우동IN포차홍대점,마포구,37.55678001,126.9266155,서울특별시 마포구 어울마당로 151,02-336-5159,퓨전,실내, ,목줄,음식점퓨전마포구실내목줄동교동동교동,대한민국 서울특별시 마포구 동교동 170-17,동교동
음식점,문어랑 상록점,강남구,37.50543547,127.0425364,서울특별시 강남구 봉은사로44길 64,02-508-7701,한식,"실내,실외","평일 16:00 - 04:00, 주말 17:00 - 02:00(일요일 격주 휴무)",목줄,음식점한식강남구실내 실외목줄역삼1동역삼1동,대한민국 서울특별시 강남구 역삼1동 봉은사로44길 64,역삼1동
음식점,팔레드신,중구,37.55973234,126.9795234,서울특별시 중구 퇴계로 67,02-317-4001,중식,실내,매일 11:30 - 22:00,없음,음식점중식중구실내없음회현동1가회현동1가,대한민국 서울특별시 중구 회현동1가 194-18,회현동1가
음식점,빠리가옥,종로구,37.57332452,126.9902021,서울특별시 종로구 수표로28길 33-4,02-6083-1626,퓨전,실내,매일 11:30 - 22:00,목줄,음식점퓨전종로구실내목줄종로1.2.3.4가동종로1.2.3.4가동,대한민국 서울특별시 종로구 종로1.2.3.4가동 돈화문로11다길,종로1.2.3.4가동
음식점,술노리아,송파구,37.48893604,127.1235647,서울특별시 송파구 문정로1길 31,010-6279-2387,퓨전,실내,"매일 18:00 - 03:30, 매주 월요일휴무",목줄,음식점퓨전송파구실내목줄문정로1길문정로1길,대한민국 서울특별시 송파구 문정로1길 31,문정로1길
음식점,카키스터프,용산구,37.54078351,126.9920243,서울특별시 용산구 회나무로13가길 46-8,02-794-5131,양식,"실내,테라스",매일 11:30 - 22:00(월요일 휴무),목줄,음식점양식용산구실내 테라스목줄회나무로13가길회나무로13가길,대한민국 서울특별시 용산구 회나무로13가길 42,회나무로13가길
음식점,노네임드키친,광진구,37.53132042,127.0763181,서울특별시 광진구 자양번영로4길 18,02-457-0623,퓨전,실내,매일 18:00 - 24:00(일요일 휴무),목줄,음식점퓨전광진구실내목줄자양번영로4길자양번영로4길,대한민국 서울특별시 광진구 자양번영로4길 18,자양번영로4길
음식점,베란다,마포구,37.55902367,126.9077363,서울특별시 마포구 월드컵로 120,02-333-0250,양식,실내,"매일 11:30 - 22:00, 일요일 휴무",목줄,음식점양식마포구실내목줄월드컵로월드컵로,대한민국 서울특별시 마포구 월드컵로 120,월드컵로
음식점,다운타우너 한남점,용산구,37.5348433,127.0008582,서울특별시 용산구 대사관로5길 12,070-8806-3696,햄버거,"실내,테라스",매일 11:30 - 21:30,"목줄,캐리어",음식점햄버거용산구실내 테라스목줄 캐리어한남동한남동,대한민국 서울특별시 용산구 한남동 대사관로5길 12,한남동
음식점,효뜨,용산구,37.53035094,126.9713078,서울특별시 용산구 한강대로40가길 6,02-794-0526,퓨전,테라스,"평일 11:30 - 15:00, 17:30 - 22:00, 토요일 12:30 - 21:00, 일요일 12:30 - 21:00(2,4주 휴무)",없음,음식점퓨전용산구테라스없음한강로2가한강로2가,대한민국 서울특별시 용산구 한강로2가 75-5,한강로2가
음식점,문화식당 성신여대점,성북구,37.59107617,127.0203091,서울특별시 성북구 보문로30나길 37,02-6381-4644,양식,실내,매일 11:30 - 24:00,목줄,음식점양식성북구실내목줄동선동2가동선동2가,대한민국 서울특별시 성북구 동선동2가 150,동선동2가
음식점,이런씨불닭발,노원구,37.62457897,127.077286,서울특별시 노원구 동일로184길 66,070-4078-1858,한식,실내,"매일 17:00 - 01:00, 일요일 휴무",목줄,음식점한식노원구실내목줄공릉동공릉동,대한민국 서울특별시 노원구 공릉동 559-28,공릉동
음식점,정거장뒤,은평구,37.58736031,126.920349,서울특별시 은평구 가좌로 185,070-7370-0828,퓨전,실내,"매일 11:00 - 21:00, 일요일 휴무",안기,음식점퓨전은평구실내안기가좌로가좌로,대한민국 서울특별시 은평구 가좌로 185,가좌로
음식점,72420,송파구,37.50962568,127.110152,서울특별시 송파구 백제고분로45길 12,02-417-2420,퓨전,"실내,실외",매일 11:30 - 22:00,목줄,음식점퓨전송파구실내 실외목줄송파동송파동,대한민국 서울특별시 송파구 송파동 51-10,송파동
음식점,지하102호,마포구,37.5493873,126.9180791,서울특별시 마포구 양화로6길 57-22,010-6315-8648,퓨전,실내,매일 17:00 - 03:00,없음,음식점퓨전마포구실내없음서교동서교동,대한민국 서울특별시 마포구 서교동 양화로6길 57-24,서교동
음식점,발리인망원,마포구,37.55329028,126.9060359,서울특별시 마포구 포은로 67,02-336-0527,퓨전,실내,"매일 11:30 - 21:00/라스트 오더 14:30&20:00 / 브레이크타임 15~17시, 일요일 휴무라스트오더 20:00","목줄,캐리어,입마개",음식점퓨전마포구실내목줄 캐리어 입마개포은로포은로,대한민국 서울특별시 마포구 포은로 67 2층,포은로
음식점,마레스타,마포구,37.55720574,126.9206379,서울특별시 마포구 월드컵북로4길 15,02-322-8588,양식,실내,매일 11:30 - 22:0015시30분부터 17시까지 재료준비시간. 매주 일요일 휴무,목줄,음식점양식마포구실내목줄동교동동교동,대한민국 서울특별시 마포구 동교동 203-19,동교동
음식점,38도씨식당,마포구,37.54942988,126.9216152,서울특별시 마포구 와우산로17길 19-17,070-4045-8387,양식,실내,매일 16:00 - 02:00 일요일 휴무,없음,음식점양식마포구실내없음서교동서교동,대한민국 서울특별시 마포구 서교동 409-11,서교동
음식점,아티초크0125,강남구,37.52614974,127.0470028,서울 강남구 압구정로75길 6,02-544-2415,양식,테라스,매일 11:30 - 23:00,목줄,음식점양식강남구테라스목줄압구정로75길압구정로75길,대한민국 서울특별시 강남구 압구정로75길 6,압구정로75길
음식점,카페 나하,마포구,37.5545466,126.9037593,서울 마포구 희우정로16길 32,070-8834-1632,양식,실내,"화,수,목,금,토 12:00 - 22:00 재료준비 : 15-17시    일요일 12:00 - 15:00 재료소진시까지 운영    월요일 휴무",목줄,음식점양식마포구실내목줄망원1동망원1동,대한민국 서울특별시 마포구 망원1동 398-2,망원1동
음식점,청계산 장수촌,서초구,37.44294446,127.0574706,서울 서초구 원터5길 14,02-578-5078,한식,"실내,실외",매일 10:00 - 21:00,목줄,음식점한식서초구실내 실외목줄원터5길원터5길,대한민국 서울특별시 서초구 원터5길 14,원터5길
음식점,바스버거 후암점,용산구,37.55023665,126.9740602,서울특별시 용산구 한강대로104길 32,02-318-6649,햄버거,테라스,평일 11:00 - 23:00,없음,음식점햄버거용산구테라스없음동자동동자동,대한민국 서울특별시 용산구 동자동 24-39,동자동
음식점,칠사칠,용산구,37.5336349,126.9923217,서울 용산구 이태원로20가길 1,02-749-7470,양식,실내,평일 17:00~24:00 금 16:00-02:00 토 11:00-02:00일11:00-24:00,목줄,음식점양식용산구실내목줄이태원동이태원동,대한민국 서울특별시 용산구 이태원동 74-7,이태원동
음식점,르팔러,마포구,37.5515008,126.9139502,서울 마포구 양화로 45,02-6013-7649,양식,실내,매일 11:00 - 24:00,목줄,음식점양식마포구실내목줄서교동서교동,대한민국 서울특별시 마포구 서교동 388-19,서교동
음식점,루나씨엘로,마포구,37.56085393,126.9255687,서울 마포구 동교로34길 21,070-4110-3815,양식,테라스,평일 16:00 - 01:00주말 16:00 - 02:00,"목줄,안기",음식점양식마포구테라스목줄 안기연남동연남동,대한민국 서울특별시 마포구 연남동 동교로34길 21,연남동
음식점,NY BnB,강남구,37.49661395,127.0310961,서울 강남구 테헤란로6길 30,02-553-7792,햄버거,"실내,테라스",일요일 10:00 - 21:00  매일 10:00 - 22:00,목줄,음식점햄버거강남구실내 테라스목줄테헤란로6길테헤란로6길,대한민국 서울특별시 강남구 테헤란로6길 30,테헤란로6길
음식점,개편한 포차 탄이네,광진구,37.54223276,127.0660549,서울 광진구 동일로22길 31,02-499-0851,퓨전,실내,18:00~05:00,목줄,음식점퓨전광진구실내목줄서울특별시서울특별시,"31, 동일로22길 광진구 서울특별시 대한민국",서울특별시
음식점,슬로우캘리,마포구,37.56135693,126.9258126,서울 마포구 동교로38길 35,02-336-0688,퓨전,실내,"  11:30~20:30, 월요일 휴무  브레이크 타임 15:00~17:00",목줄,음식점퓨전마포구실내목줄390-41번지390-41번지,대한민국 서울특별시 연남동 390-41번지 하동 1층 일부 마포구 서울특별시 KR 용정,390-41번지
음식점,비어바나,영등포구,37.51333325,126.8953279,서울특별시 영등포구 도림로129길 5-1,02-2634-6277,퓨전,"실내,실외",  평일 17:00~01:00  토요일 15:00~01:00  일요일 15:00~24:00,목줄,음식점퓨전영등포구실내 실외목줄도림로129길도림로129길,대한민국 서울특별시 영등포구 도림로129길 5-1,도림로129길
음식점,비어포스트 바,영등포구,37.51379073,126.8941628,서울 영등포구 도림로131길 15,02-2068-6277,퓨전,실내, ,목줄,음식점퓨전영등포구실내목줄문래동문래동,대한민국 서울특별시 영등포구 문래동 14-29,문래동
음식점,라샌독오스테리아,용산구,37.53545878,127.0007421,서울 용산구 이태원로54길 62-9,070-8614-9903,양식,실내,  11:30~21:00  브레이크 타임 14:30~15:30  일요일 19:00 영업종료,목줄,음식점양식용산구실내목줄한남동한남동,대한민국 서울특별시 용산구 한남동 684-19,한남동
음식점,훌라훌라,마포구,37.55263327,126.9046839,서울 마포구 희우정로10길 4,010-6284-5787,퓨전,실내,"  화~일요일 11:00~22:00  브레이크 타임 15:00~17:00 (주말 제외)  매주 월요일 휴무, 임시휴무 인스타 공지",목줄,음식점퓨전마포구실내목줄희우정로10안길희우정로10안길,대한민국 서울특별시 마포구 희우정로10안길 6,희우정로10안길
음식점,펍피맥 오목교본점,양천구,37.52383272,126.8773484,서울 양천구 신목로2길 68,02-2061-2620,피자,실내,"  평일 17:00~02:00  주말 16:00~02:00, 연중무휴",목줄,음식점피자양천구실내목줄신목로2길신목로2길,대한민국 서울특별시 양천구 신목로2길 68,신목로2길
음식점,파이브테이블즈,마포구,37.5561118,126.9035208,서울 마포구 망원로6길 19,02-3141-1555,퓨전,실내,"11:00~22:30, 오픈시간 유동적",목줄,음식점퓨전마포구실내목줄망원1동망원1동,대한민국 서울특별시 마포구 망원1동 415-53,망원1동
음식점,코시나,성동구,37.54921954,127.0507897,서울 성동구 성수일로11길 8,070-7622-2176,양식,실내,  평일 11:00~22:00  주말 12:00~22:00,목줄,음식점양식성동구실내목줄성수1가2동성수1가2동,대한민국 서울특별시 성동구 성수1가2동 13-202,성수1가2동
음식점,장화신은고양이,마포구,37.556749,126.9081711,서울 마포구 월드컵로19길 16,02-333-2825,퓨전,"실내,실외","  평일 18:00~24:00, 휴무일 인스타 공지  토요일 12:30~24:00, 재료 소진 시 조기마감  일요일 18:00~18:30, 예약제 비프웰링턴 코스",목줄,음식점퓨전마포구실내 실외목줄망원1동망원1동,대한민국 서울특별시 마포구 망원1동 월드컵로19길 16 지층,망원1동
음식점,인딕 슬로우,강남구,37.52189857,127.0203335,서울 강남구 압구정로4길 13,02-511-0139,퓨전,테라스,"  11:00~22:00, 브레이크 타임 15시~17시  연중무휴",목줄,음식점퓨전강남구테라스목줄신사동신사동,대한민국 서울특별시 강남구 신사동 525-4,신사동
음식점,얼띵앤키친,마포구,37.54641425,126.9185728,서울 마포구 토정로5길 22,070-7766-6028,양식,실내,  화~금요일 12:00~21:30  주말 12:00~22:00  월요일 휴무,목줄,음식점양식마포구실내목줄합정동합정동,대한민국 서울특별시 마포구 합정동 357-25,합정동
음식점,아이노테이블,마포구,37.54798076,126.9156603,서울 마포구 성지1길 39,02-336-0118,한식,실내,"11:00~22:00, 연중무휴",목줄,음식점한식마포구실내목줄364-38364-38,대한민국 서울특별시 마포구 364-38 1층,364-38
음식점,아루감,마포구,37.557097,126.9084601,서울 마포구 월드컵로19길 8,02-322-3213,퓨전,실내,"18:00~02:00, 연중무휴",목줄,음식점퓨전마포구실내목줄망원동망원동,대한민국 서울특별시 마포구 망원동 월드컵로19길 8,망원동
음식점,복덕방 막걸리집,마포구,37.55643163,126.9050494,서울 마포구 포은로8길 5,070-8864-1414,한식,실내,"  화~금 18:00~02:00, 오더마감 01:00  토요일 17:00~02:00, 오더마감 01:00  일, 월요일 휴무",목줄,음식점한식마포구실내목줄망원1동망원1동,대한민국 서울특별시 마포구 망원1동 414-14,망원1동
음식점,미자카야,마포구,37.55643163,126.9050494,서울 마포구 포은로8길 5,010-4800-7637,퓨전,실내,"  월~금 18:00~02:00  토요일 18:00~01:00  매주 일요일, 첫재 셋재 월요일 휴무",안기,음식점퓨전마포구실내안기망원1동망원1동,대한민국 서울특별시 마포구 망원1동 414-14,망원1동
음식점,무슈,마포구,37.55623373,126.9156815,서울 마포구 동교로17길 28,070-8955-2295,한식,"실내,실외","11:30~22:00, 연중무휴",목줄,음식점한식마포구실내 실외목줄서교동서교동,대한민국 서울특별시 마포구 서교동 451-3,서교동
음식점,라오삐약,마포구,37.55273281,126.9044379,서울 마포구 희우정로10길 5,02-322-7735,퓨전,"실내,실외","  11:00~21:00, 브레이크 타임 15시~17시  주말 11:00~21:00, 브레이크 타임 없음  월요일 휴무",목줄,음식점퓨전마포구실내 실외목줄희우정로10길희우정로10길,대한민국 서울특별시 마포구 희우정로10길 5,희우정로10길
음식점,라몽림,마포구,37.55132073,126.9072203,서울 마포구 포은로 42,-,퓨전,실내, ,목줄,음식점퓨전마포구실내목줄합정동합정동,대한민국 서울특별시 마포구 합정동 434-8,합정동
음식점,드렁캔 자양점,광진구,37.5307025,127.0788093,서울 광진구 뚝섬로52길 30,02-6326-0422,퓨전,"실내,실외","17:00~02:00, 연중무휴",목줄,음식점퓨전광진구실내 실외목줄뚝섬로52길뚝섬로52길,대한민국 서울특별시 광진구 뚝섬로52길 30,뚝섬로52길
음식점,다운타우너 청담,강남구,37.5240649,127.0385739,서울 강남구 도산대로53길 14,070-8833-3696,햄버거,실내,"11:30~21:30, 휴뮤일 인스타 공지",캐리어,음식점햄버거강남구실내캐리어신사동신사동,대한민국 서울특별시 강남구 신사동 653-4,신사동
음식점,망원 그곳,마포구,37.55512604,126.9093556,서울 마포구 월드컵로13길 19-19,010-3745-7037,퓨전,실내,주말 18:00 - 03:00  평일 18:00 - 02:00,목줄,음식점퓨전마포구실내목줄망원동망원동,대한민국 서울특별시 마포구 망원동 379-35,망원동
음식점,길모퉁이칠리차차,마포구,37.55623149,126.9140751,서울 마포구 동교로15길 34,02-6014-7770,양식,실외,"  평일 11:30~22:30, 주말 11:30~22:00  2번째 토, 일 휴무",목줄,음식점양식마포구실외목줄서교동서교동,대한민국 서울특별시 마포구 서교동 468-15,서교동
음식점,규스홈,서초구,37.48208101,126.9828247,서울 서초구 방배천로 62,02-598-5584,양식,실내,  평일 11:00~22:00 / 오후 3~5시 브레이크 타임  주말 12:00~22:00 / 브레이크 타임 없음  일요일 휴무,목줄,음식점양식서초구실내목줄방배천로방배천로,대한민국 서울특별시 서초구 방배천로 62,방배천로
음식점,구운,마포구,37.55668031,126.9045013,서울 마포구 포은로 109,02-322-5545,퓨전,실내,"17:00~02:00, 연중무휴",목줄,음식점퓨전마포구실내목줄포은로포은로,대한민국 서울특별시 마포구 포은로 109,포은로
음식점,차고버거(Chag.oB),송파구,37.51552183,127.113963,서울 송파구 오금로11길 61-11,070-8878-0601,햄버거,"실외,테라스","  화~토 11:30~21:30,  브레이크 타임 15:00~17:00",목줄,음식점햄버거송파구실외 테라스목줄방이동방이동,대한민국 서울특별시 송파구 방이동 49-8,방이동
음식점,벤조롱,은평구,37.59562679,126.9157585,서울 은평구 불광천길 486,010-3384-2870,퓨전,실내,평일)17:30 - 02:00 주말)16:30 - 02:00 (월요일 휴무),목줄,음식점퓨전은평구실내목줄불광천길불광천길,대한민국 서울특별시 은평구 불광천길 486,불광천길
음식점,제니스,서대문구,37.56701331,126.9289078,서울 서대문구 연희맛로 17-49,02-3789-7817,양식,"실내,테라스","11:30~22:00, 연중무휴",목줄,음식점양식서대문구실내 테라스목줄연희동연희동,대한민국 서울특별시 서대문구 연희동 190-1,연희동
음식점,JULy16th,마포구,37.55457669,126.9233154,서울 마포구 와우산로23길 35-6,02-336-0716,퓨전,실내,"매달 2째주4째주 월요일휴무
월~목 15:00 - 01:00
금~일 15:00 - 02:00","목줄,안기",음식점퓨전마포구실내목줄 안기와우산로23길와우산로23길,대한민국 서울특별시 마포구 와우산로23길 35-6,와우산로23길
음식점,꾸띠자르당,용산구,37.5334478,126.9946076,서울 용산구 보광로 120,02-793-5072,양식,실외,평일 10:30 - 01:00 B.T 15시~17시   금~토 12:00 - 06:00 B.T 16시~17시   일요일 12:00 - 24:00 B.T 16시~17시,목줄,음식점양식용산구실외목줄이태원1동이태원1동,대한민국 서울특별시 용산구 이태원1동 131-23,이태원1동
음식점,아날로그 키친,광진구,37.54105663,127.0656692,서울 광진구 아차산로 200,02-2122-1265,양식,"실외,테라스",  11:00 ~ 22:00 주문마감 21:00  명절당일 휴무,목줄,음식점양식광진구실외 테라스목줄자양동자양동,대한민국 서울특별시 광진구 자양동 17-14,자양동
음식점,난장캠프 논현점,강남구,37.505752,127.0251993,서울 강남구 강남대로114길 10,02-516-1446,한식,실내,"17:00 ~ 24:00, 연중무휴",목줄,음식점한식강남구실내목줄강남대로114길강남대로114길,대한민국 서울특별시 강남구 강남대로114길 10,강남대로114길
음식점,김봉남 포장마차 가로수길 근처점,강남구,37.51951311,127.0248596,서울 강남구 도산대로17길 12,02-3217-9292,한식,테라스,"10:00 ~ 22:00, 연중무휴","목줄,안기",음식점한식강남구테라스목줄 안기도산대로17길도산대로17길,대한민국 서울특별시 강남구 도산대로17길 12,도산대로17길
음식점,바토스 이태원점,용산구,37.53461873,126.9901904,서울 용산구 이태원로15길 1,02-797-8226,퓨전,테라스,  일~목 11:30 ~ 23:00 마지막 주문 22:00  금/토 11:30 ~ 24:00 마지막 주문 23:00  연중무휴,목줄,음식점퓨전용산구테라스목줄이태원동이태원동,대한민국 서울특별시 용산구 이태원동 181-8,이태원동
음식점,코레아노스키친,용산구,37.5343987,126.988211,서울 용산구 녹사평대로40길 46,02-795-4427,퓨전,테라스,"12:00 ~ 23:00, 연중무휴",목줄,음식점퓨전용산구테라스목줄이태원1동이태원1동,대한민국 서울특별시 용산구 이태원1동 457-3 승진 빌딩 코레아 노스 2 층,이태원1동
음식점,윤세영 식당,용산구,37.54255575,127.0024763,서울 용산구 한남대로 164,0507-1431-3376,양식,테라스,"  11:30 ~ 21:30, 마지막 주문 20:30  브레이크 타임 15:00 ~ 17:00",목줄,음식점양식용산구테라스목줄한남대로한남대로,대한민국 서울특별시 용산구 한남대로 164,한남대로
