type,name,gu,lat,lng,address,tel,typedetail,indoor,businesshours,conditions,cate_mix,dong,Adress
카페,슬로우포레스트,종로구,37.58281605,126.9807801,서울특별시 종로구 삼청로5길 20,070-7525-5600,카페,"실내,테라스",매일 12:00~19:00,목줄,카페카페종로구실내 테라스목줄팔판동팔판동,팔판동,대한민국 서울특별시 종로구 팔판동 100-2
카페,미미에토,서대문구,37.57126825,126.9340059,서울특별시 서대문구 연희로 153-4,070-4900-6140,카페,"실내,실외,테라스",매일 10:00 - 22:00 / 2층 강동우 조명전시전 무료관람,목줄,카페카페서대문구실내 실외 테라스목줄연희동연희동,연희동,대한민국 서울특별시 서대문구 연희동 81-19
카페,카페멍스,노원구,37.65696357,127.0635976,서울특별시 노원구 상계로5길 19,02-933-7779,애견카페,실내,매일 12:00~22:00,없음,카페애견카페노원구실내없음상계동상계동,상계동,대한민국 서울특별시 노원구 상계동 354-11
카페,55라이트 카페,마포구,37.55172238,126.9056099,서울특별시 마포구 희우정로 58,010-2234-1769,카페,"실내,테라스",11:00-20:00 (last order 19:50),목줄,카페카페마포구실내 테라스목줄합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 441-16
카페,택스커피,마포구,37.55160667,126.9058044,서울특별시 마포구 희우정로 56,02-333-0609,카페,실내,"매일 11:00 - 21:00, 월요일 휴무",목줄,카페카페마포구실내목줄합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 희우정로 56
카페,카페디로마,서초구,37.48200135,127.0103352,서울특별시 서초구 반포대로7길 31,02-525-6986,카페,"실내,테라스",월-통 10:00~20:00 (라스트오더 19:00),목줄,카페카페서초구실내 테라스목줄반포대로7길반포대로7길,반포대로7길,대한민국 서울특별시 서초구 반포대로7길 31
카페,동산고와,종로구,37.61042545,126.9567891,서울특별시 종로구 비봉2길 6,070-8224-0585,카페,"실내,테라스",매일 11:00 - 19:00,목줄,카페카페종로구실내 테라스목줄구기동구기동,구기동,대한민국 서울특별시 종로구 구기동 135
카페,버터북,용산구,37.5441277,126.9857122,서울특별시 용산구 신흥로15길 20,010-4626-6645,카페,실내,평일 12:00 - 20:00 / 월요일 휴무,목줄,카페카페용산구실내목줄용산2가동용산2가동,용산2가동,대한민국 서울특별시 용산구 용산2가동 31-2
카페,퍼피커피,성동구,37.56640445,127.0302947,서울특별시 성동구 무학로 24-1,02-2299-0779,카페,"실내,테라스","매일 11:00 - 22:00 , 매주 월요일 휴무",목줄,카페카페성동구실내 테라스목줄홍익동홍익동,홍익동,대한민국 서울특별시 성동구 홍익동 406
카페,카페멈무이,서대문구,37.59694675,126.9473147,서울특별시 서대문구 간호대로 35,02-2088-5080,애견카페,실내,"매일 11:00~21:00 , 일요일은 7시 마감입니다.",없음,카페애견카페서대문구실내없음간호대로간호대로,간호대로,대한민국 서울특별시 서대문구 간호대로 35
카페,비에니,마포구,37.54569305,126.920354,서울특별시 마포구 와우산로3길 48,010-8938-0458,카페,실내,주말 13:00 - 24:00평일 12:30 - 24:00,"목줄,안기",카페카페마포구실내목줄 안기당인동당인동,당인동,대한민국 서울특별시 마포구 당인동 25-30
카페,레귤러서비스,마포구,37.55795351,126.9042804,서울특별시 마포구 월드컵로25길 58,070-8866-6727,카페,실내,일요일 12:00 - 18:00 (last order 17:30) / 평일 12:00 - 20:00(last order 19:30) / 월요일 휴무,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 424-18
카페,상도다방,마포구,37.55771353,126.9036674,서울특별시 마포구 월드컵로25길 74,010-9722-8832,카페,실내,월.화.목.금 11:00~19:00 / 수.토 11:~22:00 / 일요일 휴무,"목줄,안기",카페카페마포구실내목줄 안기망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 427-9
카페,꽃추장,마포구,37.55664461,126.9021606,서울특별시 마포구 망원로 48,02-6083-3034,카페,실내,"평일 12:00 - 22:00, 토요일 12:00 - 23:00, 월요일 휴무",목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 416-24
카페,토크넌센스,동작구,37.50683496,126.9596603,서울특별시 동작구 흑석로8길 7,010-6278-8858,카페,실내,매일 11:00 - 23:00(일요일 11:00 - 20:00),목줄,카페카페동작구실내목줄흑석로8길흑석로8길,흑석로8길,대한민국 서울특별시 동작구 흑석로8길 7
카페,카페 쉔,노원구,37.62441703,127.0765086,서울특별시 노원구 동일로184길 52,070-7799-0252,카페,실내,평일 12:00 - 21:00(일요일 12:00-20:00),목줄,카페카페노원구실내목줄공릉1동공릉1동,공릉1동,대한민국 서울특별시 노원구 공릉1동 557-1
카페,피크니크,영등포구,37.53800885,126.8943677,서울특별시 영등포구 양평로22길 2-1,070-7758-6770,카페,"실내,테라스","평일 09:30 - 22:30, 주말,공휴일 10:00 - 22:00",목줄,카페카페영등포구실내 테라스목줄양평동4가양평동4가,양평동4가,대한민국 서울특별시 영등포구 양평동4가 129
카페,카페캔플,강남구,37.52094578,127.0236438,서울특별시 강남구 도산대로17길 37-1,02-549-7480,카페,실내,"평일 12:00 - 23:00, 주말 11:00 - 23:00",목줄,카페카페강남구실내목줄신사동신사동,신사동,대한민국 서울특별시 강남구 신사동 544-6
카페,Summer Lane,용산구,37.53635969,126.9992667,서울특별시 용산구 이태원로55가길 49,02-792-8114,브런치,실내,매일 07:30 - 18:00,목줄,카페브런치용산구실내목줄한남동한남동,한남동,대한민국 서울특별시 용산구 한남동 738-13
카페,비건카페 패밀리앤프렌즈,성북구,37.58654321,127.0104249,서울특별시 성북구 삼선교로14길 37,010-6341-3574,카페,실내,"평일 09:30 - 22:00, 토요일 11:00 - 22:00, 일요일 휴무",목줄,카페카페성북구실내목줄삼선동2가삼선동2가,삼선동2가,대한민국 서울특별시 성북구 삼선동2가 191
카페,underfloor,마포구,37.56058357,126.9244691,서울특별시 마포구 동교로 232,010-8448-9108,카페,실내,매일 13:00 - 23:00(월요일 휴무),목줄,카페카페마포구실내목줄서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 동교로 232
카페,애크미,강서구,37.55844423,126.8470036,서울특별시 강서구 화곡로61길 100,02-2668-8159,카페,실내,"평일 09:30 - 23:00, 주말 11:00 - 22:00",목줄,카페카페강서구실내목줄등촌동등촌동,등촌동,대한민국 서울특별시 강서구 등촌동 662-6
카페,카페몽당,광진구,37.5488118,127.1052635,서울특별시 광진구 광장로5길 24,070-4116-7922,카페,실내,매일 10:00 - 22:00,목줄,카페카페광진구실내목줄광장동광장동,광장동,대한민국 서울특별시 광진구 광장동 350-4
카페,베베커피로스터즈,영등포구,37.535608,126.8994853,서울특별시 영등포구 선유로52길 12,02-6339-7418,카페,실내,"평일 08:30 - 20:00, 토요일 10:00 - 19:00, 일요일,공휴일 휴무",목줄,카페카페영등포구실내목줄선유로52길선유로52길,선유로52길,대한민국 서울특별시 영등포구 선유로52길 12 삼보빌딩1층
카페,땡스오트,마포구,37.56627395,126.9198974,서울특별시 마포구 성미산로23길 68,02-3144-0890,카페,실내,"평일 12:00 - 21:00, 주말 12:00 - 21:00",목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 375-113
카페,웨스트빙고 서빙고동점,용산구,37.52075732,126.9909214,서울특별시 용산구 서빙고로51길 10,010-5119-8833,카페,실내,"평일 08:00 - 23:00, 주말 11:00 - 23:00",목줄,카페카페용산구실내목줄서빙고로51길서빙고로51길,서빙고로51길,대한민국 서울특별시 용산구 서빙고로51길 10
카페,일월일일,종로구,37.58265452,126.9980349,서울특별시 종로구 창경궁로 231,010-7378-0887,카페,실내,매일 12:00 - 23:00(월요일 휴무),목줄,카페카페종로구실내목줄명륜3가동명륜3가동,명륜3가동,대한민국 서울특별시 종로구 명륜3가동 196-13
카페,브리에,강동구,37.52571969,127.1306337,서울특별시 강동구 강동대로51길 50,010-9940-1879,카페,실내,매일 11:00 - 21:00(월요일 휴무),목줄,카페카페강동구실내목줄성내동성내동,성내동,대한민국 서울특별시 강동구 성내동 436-30
카페,둔촌237커피농장,강동구,37.51868954,127.1418674,서울특별시 강동구 강동대로 331,02-488-6902,카페,실내,평일 17:00 - 23:00,목줄,카페카페강동구실내목줄강동대로강동대로,강동대로,대한민국 서울특별시 강동구 강동대로 331
카페,카페설곡,성북구,37.58011951,127.0239187,서울특별시 성북구 안암로5길 22,02-928-0019,카페,실내,매일 11:00 - 23:00,목줄,카페카페성북구실내목줄안암동안암동,안암동,대한민국 서울특별시 성북구 안암동 안암로5길 22
카페,퍼스널커피,마포구,37.55472732,126.9037394,서울특별시 마포구 망원로6길 50,070-8624-5404,카페,실내,매일 10:00 - 22:00,목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 405-31
카페,쟈드니에,마포구,37.56643082,126.919773,서울특별시 마포구 동교로51길 133-1,010-8020-9433,브런치,실내,매일 11:00 - 22:00,목줄,카페브런치마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 454-10
카페,신월커피,양천구,37.52954409,126.831206,서울특별시 양천구 남부순환로58길 27-1,02-2699-8572,카페,실내,"매일 10:00 - 21:00, 월요일 휴무",목줄,카페카페양천구실내목줄남부순환로58길남부순환로58길,남부순환로58길,대한민국 서울특별시 양천구 남부순환로58길 27-1
카페,카페 자작나무,금천구,37.4718013,126.896009,서울특별시 금천구 가산로 61,02-839-8888,카페,테라스,매일 10:00 - 23:00,목줄,카페카페금천구테라스목줄독산동독산동,독산동,대한민국 서울특별시 금천구 독산동 296-10
카페,정월,강남구,37.50365972,127.0286266,서울특별시 강남구 강남대로102길 46,02-6013-0926,카페,실내,매일 11:00 - 22:30,목줄,카페카페강남구실내목줄강남대로102길강남대로102길,강남대로102길,대한민국 서울특별시 강남구 강남대로102길 46
카페,쓰리버즈 IFC점,영등포구,37.52517752,126.9248767,서울특별시 영등포구 국제금융로 10,02-6137-3031,카페,실내,"평일 08:00 - 23:00, 주말 10:00 - 23:00",캐리어,카페카페영등포구실내캐리어TWOTWO,TWO,대한민국 서울특별시 영등포구 TWO IFC 29 층
카페,분카샤,중구,37.56532931,126.9920328,서울특별시 중구 을지로14길 20,02-2269-6947,카페,실내,매일 11:00 - 23:00,목줄,카페카페중구실내목줄을지로동을지로동,을지로동,대한민국 서울특별시 중구 을지로동 302-2
카페,본새커피,강동구,37.55136357,127.1347284,서울특별시 강동구 암사길 50,010-2121-7869,카페,실내,매일 10:30 - 24:00,목줄,카페카페강동구실내목줄암사1동암사1동,암사1동,대한민국 서울특별시 강동구 암사1동 479-12
카페,그래버커피 가리봉점,구로구,37.48089826,126.8919964,서울특별시 구로구 디지털로 238,070-4671-8351,브런치,실내,매일 08:00 - 21:00,안기,카페브런치구로구실내안기가리봉동가리봉동,가리봉동,대한민국 서울특별시 구로구 가리봉동 134-186
카페,포니테일,마포구,37.54829743,126.9390496,서울특별시 마포구 광성로6길 36,070-8854-3339,카페,실내,매일 11:30 - 24:00(일요일 11:30 - 22:00),목줄,카페카페마포구실내목줄광성로6길광성로6길,광성로6길,대한민국 서울특별시 마포구 광성로6길 36
카페,로즈드마이,은평구,37.58794783,126.9139098,서울특별시 은평구 불광천길 312,02-6401-4679,카페,실내,매일 12:00 - 23:00,목줄,카페카페은평구실내목줄응암3동응암3동,응암3동,대한민국 서울특별시 은평구 응암3동 592-62
카페,프릳츠 도화점,마포구,37.54102346,126.9490748,서울특별시 마포구 새창로2길 17,02-3275-2045,카페,실내,평일 08:00 - 23:00주말 10:00 - 23:00,목줄,카페카페마포구실내목줄도화동도화동,도화동,대한민국 서울특별시 마포구 도화동 179
카페,경계선,강북구,37.63849718,127.0071039,서울특별시 강북구 삼각산로 22-7,010-3957-7341,카페,실외,"매일 11:00 - 19:00, 일요일 휴무",목줄,카페카페강북구실외목줄삼각산로삼각산로,삼각산로,대한민국 서울특별시 강북구 삼각산로 22-7
카페,뚝방길 홍차가게,광진구,37.52998643,127.0738539,서울특별시 광진구 자양강변길 277,02-512-0189,브런치,실내,"매일 12:00 - 21:00, 월요일, 화요일 휴무",없음,카페브런치광진구실내없음자양동자양동,자양동,대한민국 서울특별시 광진구 자양동 자양강변길 277
카페,그냥 방실,마포구,37.55625968,126.9042201,서울특별시 마포구 희우정로20길 71,070-4196-0123,카페,실내,"매일11:00~23:00, 매주월요일휴무",목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 415-58
카페,1994양과점,은평구,37.61726844,126.9207932,서울특별시 은평구 연서로26길 9-5,010-8885-6527,카페,실내,매일 11:00 - 22:00,목줄,카페카페은평구실내목줄대조동대조동,대조동,대한민국 서울특별시 은평구 대조동 197-20
카페,꾸머카페,마포구,37.54692624,126.9127065,서울특별시 마포구 성지길 40,02-322-8930,카페,테라스,매일 10:00 - 23:00,목줄,카페카페마포구테라스목줄합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 376-34
카페,스태픽스,종로구,37.57747279,126.967882,서울특별시 종로구 사직로9길 22,010-4274-2055,카페,"실내,실외",매일 10:00 - 22:00(월요일 휴무),없음,카페카페종로구실내 실외없음필운동필운동,필운동,대한민국 서울특별시 종로구 필운동 32-1
카페,murmur,송파구,37.5044694,127.09777,서울특별시 송파구 삼학사로18길 5,010-2671-4488,카페,실내,"매일 12:00 - 19:30 휴무일은 유동적이오니 확인부탁드리며, 디저트소진시 매장은 마감됩니다.",목줄,카페카페송파구실내목줄석촌동석촌동,석촌동,대한민국 서울특별시 송파구 석촌동 6-5
카페,꽁티드툴레아,강남구,37.52556317,127.0368893,서울특별시 강남구 도산대로49길 39,070-8846-8490,카페,"실내,테라스","평일12:00~23:00, 월요일휴무","목줄,안기",카페카페강남구실내 테라스목줄 안기신사동신사동,신사동,대한민국 서울특별시 강남구 신사동 646-21
카페,파니모들,동작구,37.49023433,126.9822293,서울특별시 동작구 동작대로 153,070-7607-8252,카페,실내,"평일 08:00 - 22:30 주말,공휴일 11:00 - 22:30",없음,카페카페동작구실내없음사당2동사당2동,사당2동,대한민국 서울특별시 동작구 사당2동 79-3
카페,머치커피,동작구,37.48062429,126.979093,서울특별시 동작구 동작대로9길 43,010-4788-2726,카페,실내,매일 12:00 - 21:00,없음,카페카페동작구실내없음사당동사당동,사당동,대한민국 서울특별시 동작구 사당동 1026-35
카페,아스트로노머스커피 망원점,마포구,37.5602068,126.9040392,서울특별시 마포구 망원로7길 65,070-4100-0064,카페,실내,매일 12:00 - 21:00,없음,카페카페마포구실내없음망원2동망원2동,망원2동,대한민국 서울특별시 마포구 망원2동 망원로7길 65
카페,오후의 파이,송파구,37.50352233,127.0976903,서울특별시 송파구 삼학사로16길 4,010-6779-3211,카페,실내,"매일 11:30 - 20:30, 월요일 휴무",없음,카페카페송파구실내없음석촌동석촌동,석촌동,대한민국 서울특별시 송파구 석촌동 12
카페,썸머홀릭,마포구,37.54777864,126.9395777,서울특별시 마포구 독막로31길 18,010-5034-7702,카페,실내,"평일 10:30~20:00(매주 월요일 휴무), 주말 10:30~20:30(1,3 주일요일 휴무)",목줄,카페카페마포구실내목줄신수동신수동,신수동,대한민국 서울특별시 마포구 신수동 85-24
카페,까사밀,강남구,37.52213882,127.0195473,서울특별시 강남구 도산대로1길 83,02-543-0079,카페,실내,"매일 아침 07:00 - 10:00, 점심 11:30 - 15:00, 저녁 18:00 - 22:00, 주문마감 21:00",목줄,카페카페강남구실내목줄도산대로1길도산대로1길,도산대로1길,대한민국 서울특별시 강남구 도산대로1길 83
카페,카페1953위드오드리,영등포구,37.51191061,126.8920773,서울특별시 영등포구 경인로77가길 12,02-2672-0504,카페,실내,매일 10:00 - 23:00,목줄,카페카페영등포구실내목줄경인로77가길경인로77가길,경인로77가길,대한민국 서울특별시 영등포구 경인로77가길 12
카페,딩가케이크,마포구,37.56340375,126.9220739,서울특별시 마포구 동교로29길 68,-,베이커리,실내,"11:30 - 22:00, 금,토 11:30 - 23:00",목줄,카페베이커리마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 252-18
카페,나무사이로,종로구,37.57466654,126.9709712,서울특별시 종로구 사직로8길 21,070-7590-0885,카페,실외,10:00 - 22:00,없음,카페카페종로구실외없음내자동내자동,내자동,대한민국 서울특별시 종로구 내자동 195
카페,슬로우레빗,성동구,37.56559134,127.0531513,서울특별시 성동구 용답중앙13길 15-1,02-2247-7772,카페,테라스,"평일 07:30 - 20:30, 토요일 09:00 - 17:00, 일요일 휴무",목줄,카페카페성동구테라스목줄용답중앙13길용답중앙13길,용답중앙13길,대한민국 서울특별시 성동구 용답중앙13길 15-1
카페,오아시스엉클,송파구,37.48613359,127.1330616,서울특별시 송파구 송이로38길 8,02-6013-3133,카페,실내,"평일 10:00 - 21:00, 토요일 12:00 - 21:00, 일요일, 공휴일 12:00 - 18:00",없음,카페카페송파구실내없음문정동문정동,문정동,대한민국 서울특별시 송파구 문정동 112-8
카페,보틀라운지(보틀팩토리),서대문구,37.57518282,126.9284745,서울특별시 서대문구 홍연길 26,02-3144-0703,카페,실내,월 정기휴무 (매주 월요일)   화 10:00 - 21:00   수 10:00 - 21:00   목 10:00 - 21:00   금 10:00 - 21:00   토 10:00 - 21:00   일 10:00 - 21:00,목줄,카페카페서대문구실내목줄연희동연희동,연희동,대한민국 서울특별시 서대문구 연희동 708
카페,마이쏭,강남구,37.5233441,127.035698,서울특별시 강남구 도산대로45길 16-4,02-518-0105,카페,실내,"매일 10:00 - 22:00 Break Time 15:00~17:00, 수요일 10:00 - 15:00, Only Brunch Buffet Time",목줄,카페카페강남구실내목줄강남구강남구,강남구,"2F, 16-4 도산대로45길 강남구 서울특별시 대한민국"
카페,씨디티,중구,37.55663565,127.0106498,서울특별시 중구 동호로14길 23,010-4235-3161,카페,실내,"매일 11:00 - 21:00, 매주 일요일 휴무",목줄,카페카페중구실내목줄신당동신당동,신당동,대한민국 서울특별시 중구 신당동 424-1
카페,라딧프로젝트,송파구,37.50685019,127.106151,서울특별시 송파구 송파대로 450,02-2088-7789,카페,실내,"12:00 - 22:00, 월요일 휴무",없음,카페카페송파구실내없음송파동송파동,송파동,대한민국 서울특별시 송파구 송파동 15-6
카페,는커피,중구,37.56067225,127.0152204,서울특별시 중구 청구로4길 19,02-2246-1212,카페,실내,"평일 08:30 - 20:00, 주말,공휴일 11:30 - 20:00",없음,카페카페중구실내없음신당6동신당6동,신당6동,대한민국 서울특별시 중구 신당6동 288-24
카페,상봉커피,중랑구,37.59193587,127.0837475,서울특별시 중랑구 봉우재로 96,010-2206-1029,카페,실내,"12:00 - 22:00, 매주 월요일 휴무",없음,카페카페중랑구실내없음봉우재로봉우재로,봉우재로,대한민국 서울특별시 중랑구 봉우재로 96
카페,카페엔바이콘 논현점,강남구,37.51693334,127.0231981,서울특별시 강남구 논현로149길 66,02-540-8522,카페,실내,"평일 07:00 - 21:00, 주말,공휴일 10:00 - 20:00",없음,카페카페강남구실내없음논현동논현동,논현동,대한민국 서울특별시 강남구 논현동 4-23
카페,엣모스피어,마포구,37.55677981,126.9028812,서울특별시 마포구 망원로 54-1,070-8692-4162,카페,실내,"매일 12:00 - 23:00, 매달 첫째주 월요일 휴무",없음,카페카페마포구실내없음망원로망원로,망원로,대한민국 서울특별시 마포구 망원로 54-1
카페,린도 shop&cafe,동작구,37.48347992,126.9756618,서울특별시 동작구 사당로 251,010-6384-8586,카페,실내,"목, 금, 월 13:30 - 21:00, 화,수,토,일 13:30 - 20:00",목줄,카페카페동작구실내목줄사당동사당동,사당동,대한민국 서울특별시 동작구 사당동 323-17
카페,카페 봉브라더스,강남구,37.50734097,127.026253,서울특별시 강남구 강남대로118길 39,02-548-0888,애견카페,실내,10:00~24:00,없음,카페애견카페강남구실내없음논현동논현동,논현동,대한민국 서울특별시 강남구 논현동 185-2
카페,이시이,중구,37.55589445,127.0120407,서울특별시 중구 다산로14길 12,-,카페,실내,평일 11:00 - 23:00주말 12:00 - 23:00,없음,카페카페중구실내없음신당동신당동,신당동,대한민국 서울특별시 중구 신당동 347-338
카페,더로열푸드앤드링크,용산구,37.54719402,126.9839421,서울특별시 용산구 신흥로20길 37,070-7774-4168,카페,실내,매일 10:00 - 22:00,목줄,카페카페용산구실내목줄후암동후암동,후암동,대한민국 서울특별시 용산구 후암동 406-58
카페,그레이랩,마포구,37.54628384,126.9144423,서울특별시 마포구 토정로3길 16,02-333-5694,카페,테라스,"평일 10:00 - 22:00, 주말 12:00 - 22:00",없음,카페카페마포구테라스없음합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 토정로3길 16
카페,대루커피,마포구,37.55351422,126.9099034,서울특별시 마포구 동교로 70,070-7797-2162,카페,실내,"매일 11:00 - 22:00, 월요일 11:00 - 18:00, 화요일 휴무",없음,카페카페마포구실내없음합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 428-4
카페,밤부 베이커리&브루잉,마포구,37.55061012,126.9109698,서울특별시 마포구 월드컵로5길 33-23,02-3144-0446,카페,실내,매일 11:00 - 22:30,없음,카페카페마포구실내없음합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 386-11
카페,론드리프로젝트 워시타운,마포구,37.55527835,126.9142265,서울특별시 마포구 월드컵로10길 48,070-7794-8488,카페,실내,"평일 08:00 - 22:00, 주말, 공휴일 10:00 - 22:00",없음,카페카페마포구실내없음서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 478-3
카페,펠앤콜,마포구,37.54816344,126.9221658,서울특별시 마포구 와우산로 39-21,070-4411-1434,카페,실내,"매일 12:00 - 22:00, 명절 휴무",없음,카페카페마포구실내없음상수동상수동,상수동,대한민국 서울특별시 마포구 상수동 310-11
카페,세컨브레스,서초구,37.47610387,127.0397474,서울특별시 서초구 양재천로 95-2,02-575-9840,카페,실내,"매일 12:00 - 21:00, 월요일 휴무",없음,카페카페서초구실내없음양재천로양재천로,양재천로,대한민국 서울특별시 서초구 양재천로 95-2 태영빌딩 3층
카페,빈터커피로스터스,강동구,37.5390222,127.1397997,서울특별시 강동구 양재대로115길 10,070-8824-7300,카페,실내,"매일 10:00 - 21:00, 일요일 12:00 - 21:00",목줄,카페카페강동구실내목줄양재대로115길양재대로115길,양재대로115길,대한민국 서울특별시 강동구 양재대로115길 10
카페,브라이언스커피,강남구,37.4838573,127.0457844,서울특별시 강남구 논현로26길 46,02-529-6399,카페,테라스,"평일 08:00 - 22:00, 주말 09:00 - 22:00, 명절 당일 13:00 - 22:00",목줄,카페카페강남구테라스목줄도곡동도곡동,도곡동,대한민국 서울특별시 강남구 도곡동 457
카페,비스트로마인,송파구,37.50463962,127.1015924,서울특별시 송파구 석촌호수로18길 26,02-2202-3775,카페,"실내,테라스","10:00 - 23:00 (last order 10:30), 매주 월요일 휴무",없음,카페카페송파구실내 테라스없음석촌호수로18길석촌호수로18길,석촌호수로18길,대한민국 서울특별시 송파구 석촌호수로18길 26
카페,neighborhood,성북구,37.6007187,126.9951254,서울특별시 성북구 대사관로 133,02-747-6730,카페,"실내,실외",매일 11:00 - 23:00,없음,카페카페성북구실내 실외없음대사관로대사관로,대사관로,대한민국 서울특별시 성북구 대사관로 133
카페,헤이쥬드,마포구,37.55589593,126.9304565,서울특별시 마포구 와우산로37길 7,010-4077-4851,카페,"실내,실외",매일 12:00 - 23:00 월요일 휴무,목줄,카페카페마포구실내 실외목줄동교동동교동,동교동,대한민국 서울특별시 마포구 동교동 와우산로37길 7
카페,로이터 커피 셸터,중구,37.55676184,126.9959165,서울특별시 중구 필동로 53,02-2273-8870,카페,실내,매일 11:00 - 23:00,"목줄,없음",카페카페중구실내목줄 없음필동로필동로,필동로,대한민국 서울특별시 중구 필동로 53
카페,카페브르브르,동작구,37.48523072,126.9791974,서울특별시 동작구 사당로29가길 6,-,카페,실내,"수~일 11:30~21:00, 월 11:30~20:00, 매주 화요일 휴무, 매월 첫주 월요일 휴무","목줄,안기",카페카페동작구실내목줄 안기사당로사당로,사당로,대한민국 서울특별시 동작구 사당로
카페,라운드브릭,광진구,37.54759244,127.104593,서울특별시 광진구 광장로 67,010-2326-5620,카페,실내,"평일 10:30~21:00, 토요일 12:00~20:00, 일요일 휴무",목줄,카페카페광진구실내목줄광장동광장동,광장동,대한민국 서울특별시 광진구 광장동 287-1
카페,카페 퍼블리코 본점,동작구,37.49994263,126.9258339,서울특별시 동작구 상도로 47,02-815-4000,카페,테라스,매일 09:00~22:00,목줄,카페카페동작구테라스목줄대방동대방동,대방동,대한민국 서울특별시 동작구 대방동 395-18
카페,오바도즈,마포구,37.5487521,126.9194025,서울특별시 마포구 독막로9길 3-4,02-326-3366,카페,실내,"12:00 ~ 22:30, 일요일 12:00 ~ 21:30",목줄,카페카페마포구실내목줄서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 401-13
카페,폴드커피,성북구,37.60905128,127.0308019,서울특별시 성북구 종암로 214-3,02-912-9946,카페,실내,"12:00~22:00, 화요일 휴무",목줄,카페카페성북구실내목줄월곡1동월곡1동,월곡1동,대한민국 서울특별시 성북구 월곡1동 181-2
카페,펄앤콜,마포구,37.54816344,126.9221658,서울 마포구 와우산로 39-21,070-4411-1434,카페,실내,"12:00 ~ 22:00, 명절 휴무","목줄,안기",카페카페마포구실내목줄 안기상수동상수동,상수동,대한민국 서울특별시 마포구 상수동 310-11
카페,가배도,송파구,37.50926932,127.1108403,서울특별시 송파구 백제고분로45길 6,02-423-4542,카페,실내,매일 12:00 ~ 21:00,목줄,카페카페송파구실내목줄송파1동송파1동,송파1동,대한민국 서울특별시 송파구 송파1동 49-5
카페,카페 버터럼,관악구,37.48652236,126.9580003,서울 관악구 관악로30길 9,02-6015-8020,카페,실내,매일 09:00 - 23:00 / 연중무휴,캐리어,카페카페관악구실내캐리어봉천동봉천동,봉천동,대한민국 서울특별시 관악구 봉천동 37-65
카페,수목금토 카페,강남구,37.5145162,127.0254447,서울 강남구 강남대로136길 63,070-4226-7812,카페,테라스,"평일 11:00 - 19:00    금요일 11:00 - 21:00    주말 11:00 - 21:00    1/1, 설날연휴, 추석연휴, 12/25 휴무",목줄,카페카페강남구테라스목줄논현동논현동,논현동,대한민국 서울특별시 강남구 논현동 25-6
카페,모멘트커피 2호점,마포구,37.55770011,126.9210369,서울 마포구 월드컵북로4길 29,070-8860-5287,카페,"실내,테라스",매일 10:00 - 22:00,"목줄,캐리어",카페카페마포구실내 테라스목줄 캐리어동교동동교동,동교동,대한민국 서울특별시 마포구 동교동 월드컵북로4길 29
카페,cafevizan (카페비잔),중구,37.55295532,127.0087072,서울특별시 중구 동호로11길 53,010-6460-3618,카페,실내,평일 13:00 - 21:30    토요일 12:00 - 22:00    일요일 13:00 - 21:30,"캐리어,안기",카페카페중구실내캐리어 안기신당동신당동,신당동,대한민국 서울특별시 중구 신당동 353-97
카페,오츠커피,용산구,37.54041276,126.9677636,서울 용산구 원효로89길 13-12,070-7776-5542,카페,실내,매일 11:00 - 21:00 / 일요일 휴무,목줄,카페카페용산구실내목줄원효로89길원효로89길,원효로89길,대한민국 서울특별시 용산구 원효로89길 13-10
카페,개뿔,종로구,37.57817768,127.0080466,서울 종로구 낙산성곽서1길 26,02-765-2019,카페,테라스, ,목줄,카페카페종로구테라스목줄낙산성곽서1길낙산성곽서1길,낙산성곽서1길,대한민국 서울특별시 종로구 낙산성곽서1길 26
카페,카페 오롯,성동구,37.54848331,127.0495736,서울 성동구 상원6나길 7,02-2292-2223,카페,"실외,테라스",평일 10:00 - 23:00    주말 11:00 - 23:00,목줄,카페카페성동구실외 테라스목줄상원상원,상원,대한민국 서울특별시 성동구 상원 6 나길 7 1층 카페오롯
