p_name,p_type,menu,,openhours,entryoption,tel_no,guname,address,road_address,lat,long,cate_mix
카페드프랑,카페,카페,실내, ,목줄,02-352-0296,서초구,서울특별시 서초구 사평대로55길 18 1층,서울특별시 서초구 사평대로55길 18,37.5048350165747,127.0227028482,카페카페서초구실내목줄
디어,카페,브런치,실내, ,목줄,02-592-1007,서초구,서울특별시 서초구 사평대로2길 22 1층,서울특별시 서초구 사평대로2길 22,37.4977144170726,126.985664065684,카페브런치서초구실내목줄
엔터하츠,카페,카페,실내, ,안기,02-6402-1080,서초구,서울특별시 서초구 동광로 11,서울특별시 서초구 동광로 11,37.4910237139452,126.984207680681,카페카페서초구실내안기
카페아뜰리에,카페,카페,실내, ,목줄,02-523-1312,서초구,서울특별시 서초구 방배천로4길 48 1층,서울특별시 서초구 방배천로4길 48,37.4772538068317,126.985103489775,카페카페서초구실내목줄
리버브 커피,카페,카페,실내, ,목줄,010-3640-6662,서초구,서울특별시 서초구 방배천로16길 18 1층,서울특별시 서초구 방배천로16길 18,37.4820775787054,126.984021088378,카페카페서초구실내목줄
밤부 베이커리&브루잉 서래,카페,카페,테라스, ,목줄,02-533-4240,서초구,서울특별시 서초구 동광로 77,서울특별시 서초구 동광로 77,37.4931677354424,126.990902994946,카페카페서초구테라스목줄
거북이,카페,카페,실내, ,목줄,070-4015-5314,서초구,서울특별시 서초구 방배천로4안길 48 1층,서울특별시 서초구 방배천로4안길 48,37.4802024957937,126.983417409274,카페카페서초구실내목줄
라바트리,카페,카페,실내, ,목줄,070-8780-0508,서초구,서울특별시 서초구 서초대로27길 33 지하 1층,서울특별시 서초구 서초대로27길 33,37.489480473506,126.994064871383,카페카페서초구실내목줄
엔트런스,카페,카페,실내, ,목줄,010-7532-1804,서초구,서울특별시 서초구 사임당로19길 72-3,서울특별시 서초구 사임당로19길 72-3,37.4924417803052,127.019045539132,카페카페서초구실내목줄
퀴베롱 마카롱,카페,베이커리,실내, ,목줄,02-582-1236,서초구,서울특별시 서초구 반포대로1길 8 성호빌딩 1층,서울특별시 서초구 반포대로1길 8,37.4812670423944,127.012091123411,카페베이커리서초구실내목줄
아디스아바바,카페,카페,실외, ,목줄,02-6396-3766,서초구,서울특별시 서초구 서초중앙로22길 67,서울특별시 서초구 서초중앙로22길 67,37.4939368749937,127.017535955165,카페카페서초구실외목줄
몬틸나잇,카페,카페,실내, ,목줄,02-588-6518,서초구,서울특별시 서초구 서초중앙로18길 23 효암빌딩 1층,서울특별시 서초구 서초중앙로18길 23,37.4915383977609,127.015578712411,카페카페서초구실내목줄
공미학,카페,카페,실외, ,목줄,02-6462-9000,서초구,서울특별시 서초구 서초대로48길 101 그룹메가타워 1F,서울특별시 서초구 서초대로48길 101,37.4886222050947,127.012469744697,카페카페서초구실외목줄
프릳츠 양재점,카페,카페,실내, ,목줄,02-521-4148,서초구,서울특별시 서초구 강남대로37길 24-11,서울특별시 서초구 강남대로37길 24-11,37.4853696212775,127.032196214742,카페카페서초구실내목줄
디저트 다눔,카페,카페,실내, ,안기,010-5044-8692,강동구,서울특별시 강동구 양재대로98길 14 1층 102호,서울특별시 강동구 양재대로98길 14,37.5306409415933,127.138321573543,카페카페강동구실내안기
카페 플랫,카페,카페,"실내,테라스", ,목줄,070-8866-8770,강동구,서울특별시 강동구 천중로 237,서울특별시 강동구 천중로 237,37.5408324645707,127.146722637782,"카페카페강동구실내,테라스목줄"
카페 아스노바,카페,카페,테라스, ,목줄,02-470-6859,강동구,서울특별시 강동구 양재대로 1500 백천이스트하임,서울특별시 강동구 양재대로 1500,37.5394756956412,127.14098999451,카페카페강동구테라스목줄
아우어룸,카페,카페,실내, ,목줄,070-8757-0105,강동구,서울특별시 강동구 양재대로110길 47 1층,서울특별시 강동구 양재대로110길 47,37.5351209100248,127.141954142749,카페카페강동구실내목줄
카페탄젠트,카페,카페,실내, ,목줄,070-4256-0952,강동구,서울특별시 강동구 성안로 196 1층,서울특별시 강동구 성안로 196,37.540274165321,127.137006116901,카페카페강동구실내목줄
리프,카페,카페,실내, ,목줄,010-9185-2907,강동구,서울특별시 강동구 성내로6길 55 101호,서울특별시 강동구 성내로6길 55,37.5274138830704,127.121826670309,카페카페강동구실내목줄
마카롱걸,카페,베이커리,실내, ,목줄,010-3900-9915,강동구,서울특별시 강동구 양재대로81길 8,서울특별시 강동구 양재대로81길 8,37.5228668674162,127.133673885442,카페베이커리강동구실내목줄
핑크마카롱,카페,카페,실내, ,목줄,010-7580-0097,강동구,서울특별시 강동구 성안로 34 1층,서울특별시 강동구 성안로 34,37.5266882749016,127.130297556728,카페카페강동구실내목줄
엑스엑스스몰커피,카페,카페,실내, ,목줄,010-3029-2146,강동구,서울특별시 강동구 성내로13길 33-5 1층 평화빌딩 102호,서울특별시 강동구 성내로13길 33-5,37.529581195698,127.127336549652,카페카페강동구실내목줄
카페 그뢴,카페,카페,실내, ,목줄,010-9566-6068,강동구,서울특별시 강동구 풍성로37길 41 1층,서울특별시 강동구 풍성로37길 41,37.5337186980892,127.126313892782,카페카페강동구실내목줄
카페넘버스1,카페,카페,실내, ,목줄,010-8900-2282,강동구,서울특별시 강동구 풍성로53길 12-5 1층,서울특별시 강동구 풍성로53길 12-5,37.5301163977182,127.134403645207,카페카페강동구실내목줄
카페 온도,카페,카페,실내, ,목줄,070-8822-9561,강동구,서울특별시 강동구 양재대로103길 40,서울특별시 강동구 양재대로103길 40,37.5335228966894,127.135824801867,카페카페강동구실내목줄
커피 코너칼럼,카페,카페,실내, ,목줄,070-8777-3868,강동구,서울특별시 강동구 양재대로89길 80 1층,서울특별시 강동구 양재대로89길 80,37.5276384204605,127.131319313897,카페카페강동구실내목줄
온온커피,카페,카페,실내, ,목줄,010-7696-8656,강동구,서울특별시 강동구 성내로18길 34 1층,서울특별시 강동구 성내로18길 34,37.5255215644167,127.128325854851,카페카페강동구실내목줄
카페메종드한,카페,카페,실내,화-금요일 10:00 - 21:30    토-일요일 11:00 - 21:30    매주 월요일 정기 휴무,캐리어,02-482-2005,강동구,서울특별시 강동구 성안로 27 103호,서울특별시 강동구 성안로 27,37.5262853047986,127.129598961729,카페카페강동구실내캐리어
틸리,카페,카페,실내, ,목줄,010-6652-6066,강동구,서울특별시 강동구 천호옛12길 15 1층,서울특별시 강동구 천호옛12길 15,37.5349167000579,127.125438608299,카페카페강동구실내목줄
드립앤드랩,카페,카페,실내, ,목줄,010-5642-1244,강동구,서울특별시 강동구 올림픽로93길 28,서울특별시 강동구 올림픽로93길 28,37.5496650450926,127.125626050646,카페카페강동구실내목줄
카페히어,카페,카페,실내, ,목줄,02-442-6984,강동구,서울특별시 강동구 상암로5길 54,서울특별시 강동구 상암로5길 54,37.5526831600752,127.127935692163,카페카페강동구실내목줄
카페이유,카페,카페,실내, ,목줄,070-8887-6262,강동구,서울특별시 강동구 고덕로 52-18,서울특별시 강동구 고덕로 52-18,37.5538944843209,127.130629873073,카페카페강동구실내목줄
카페공공장소,카페,카페,실내, ,목줄,010-9140-6627,강동구,서울특별시 강동구 암사길 7-1 1층,서울특별시 강동구 암사길 7-1,37.5510498967519,127.13042913002,카페카페강동구실내목줄
렛미베이크,카페,베이커리,실내, ,없음,02-481-4982,강동구,서울특별시 강동구 올림픽로91길 30 힐스테이트상가동 1층,서울특별시 강동구 올림픽로91길 30,37.5489339540171,127.125136976054,카페베이커리강동구실내없음
아달콤해,카페,카페,실내, ,목줄,010-5658-2181,강동구,서울특별시 강동구 동남로85길 30 102호,서울특별시 강동구 동남로85길 30,37.5612040237099,127.155038668988,카페카페강동구실내목줄
카페 맘이가,카페,카페,실내, ,목줄,02-442-1700,강동구,서울특별시 강동구 동남로81길 64 1층,서울특별시 강동구 동남로81길 64,37.5594890017368,127.153433966853,카페카페강동구실내목줄
포레포레,카페,카페,실내, ,목줄,010-4930-1226,강동구,서울특별시 강동구 동남로81길 88,서울특별시 강동구 동남로81길 88,37.558951339245,127.15228025395,카페카페강동구실내목줄
프롬투커피,카페,카페,실내, ,목줄,02-428-0009,강동구,서울특별시 강동구 동남로71길 38 102호,서울특별시 강동구 동남로71길 38,37.5520423388557,127.154068058218,카페카페강동구실내목줄
2ROUND,카페,카페,실내, ,목줄,010-4822-9621,강동구,"서울특별시 강동구 양재대로151길 20 1,3층",서울특별시 강동구 양재대로151길 20,37.5540990611981,127.143026328337,카페카페강동구실내목줄
레옹,카페,카페,실내, ,목줄,010-4432-2309,강동구,서울특별시 강동구 양재대로134길 43 염광빌딩 1층,서울특별시 강동구 양재대로134길 43,37.5478239708209,127.14604628022,카페카페강동구실내목줄
송화의카페,카페,카페,실내, ,목줄,02-426-4919,강동구,서울특별시 강동구 상일로3길 8,서울특별시 강동구 상일로3길 8,37.548779575133,127.172617271068,카페카페강동구실내목줄
낸시스,카페,베이커리,실내, ,안기,010-6707-7896,강동구,서울특별시 강동구 동남로75길 13-21 101호,서울특별시 강동구 동남로75길 13-21,37.5533205445048,127.155472639896,카페베이커리강동구실내안기
시크릿한강,카페,카페,루프탑, ,목줄,02-1566-1760,송파구,서울특별시 송파구 백제고분로 2,서울특별시 송파구 백제고분로 2,37.5192083935363,127.076510250617,카페카페송파구루프탑목줄
카페희재,카페,카페,실내, ,목줄,010-9073-8972,송파구,서울특별시 송파구 백제고분로11길 6 삼풍빌딩,서울특별시 송파구 백제고분로11길 6,37.507774038588,127.080023720975,카페카페송파구실내목줄
커피인류,카페,카페,실내, ,목줄,070-4634-2212,송파구,서울특별시 송파구 석촌호수로 61 트리지움,서울특별시 송파구 석촌호수로 61,37.5107020036631,127.086211355223,카페카페송파구실내목줄
상냥한거북씨 커피 앤 플라워,카페,카페,실내, ,목줄,02-408-6232,송파구,서울특별시 송파구 송이로30길 13 세안빌딩 1층,서울특별시 송파구 송이로30길 13,37.487039323793,127.130442025815,카페카페송파구실내목줄
리프레쉬커피,카페,카페,실내, ,목줄,02-400-0910,송파구,서울특별시 송파구 송이로30길 11,서울특별시 송파구 송이로30길 11,37.4871629819734,127.130568992508,카페카페송파구실내목줄
험블커피,카페,카페,테라스, ,목줄,02-400-1579,송파구,서울특별시 송파구 오금로38가길 33 1F,서울특별시 송파구 오금로38가길 33,37.4994498129408,127.126945421038,카페카페송파구테라스목줄
감성커피 테라스,카페,카페,"실외,테라스", ,목줄,070-4640-2254,송파구,서울특별시 송파구 중대로12길 9,서울특별시 송파구 중대로12길 9,37.4939242976965,127.123637287125,"카페카페송파구실외,테라스목줄"
선셋스위밍 샌드위치,카페,브런치,"실내,테라스","매일 10:00 - 22:00 / 일요일 10:00 - 20:00 / 코로나19로 2.5단계(월요일 휴무) 화-금 10:00~21:00 , 토-일 10:00~20:00 영업시간 인스타 확인요망.","목줄,캐리어",02-544-7676,강남구,서울특별시 강남구 언주로170길 23 (신사동 643-28)1층,서울특별시 강남구 언주로170길 23,37.5268515555893,127.035589158987,"카페브런치강남구실내,테라스목줄,캐리어"
아파트먼트 기룬,카페,카페,실내,"평일 12:00 - 18:00 , 12월 영업 시간 단축 :'( (카페문의)","목줄,매너벨트",02-2278-1087,중구,서울특별시 중구 동호로24길 27-17,서울특별시 중구 동호로24길 27-17,37.5604943080105,127.004140273882,"카페카페중구실내목줄,매너벨트"
퍼햅스,카페,카페,실내, ,목줄,070-4147-9811,송파구,서울특별시 송파구 백제고분로29길 29 1층,서울특별시 송파구 백제고분로29길 29,37.505638290051,127.09465588187,카페카페송파구실내목줄
갭나인,카페,카페,실내, ,목줄,010-4488-2657,송파구,서울특별시 송파구 가락로5길 8,서울특별시 송파구 가락로5길 8,37.50021534651,127.102192810969,카페카페송파구실내목줄
테이트커피,카페,카페,"실내,실외", ,목줄,02-424-1929,송파구,서울특별시 송파구 석촌호수로18길 11-2,서울특별시 송파구 석촌호수로18길 11-2,37.5058014745076,127.101373336948,"카페카페송파구실내,실외목줄"
바이슐,카페,카페,실내, ,목줄,010-2340-2343,송파구,서울특별시 송파구 백제고분로34길 17 1층 103호,서울특별시 송파구 백제고분로34길 17,37.5007899399884,127.09888489748,카페카페송파구실내목줄
원모어커피바,카페,카페,실내, ,목줄,02-2202-2369,송파구,서울특별시 송파구 가락로11길 11,서울특별시 송파구 가락로11길 11,37.5013337857484,127.104435358108,카페카페송파구실내목줄
나우나우나우,카페,카페,"실내,실외", ,목줄,02-424-1989,송파구,서울특별시 송파구 송파대로39길 1-10 1층,서울특별시 송파구 송파대로39길 1-10,37.5023675009494,127.109031772215,"카페카페송파구실내,실외목줄"
체크인브런치카페,카페,브런치,실내, ,목줄,02-423-8882,송파구,서울특별시 송파구 석촌호수로 210 1층 103호,서울특별시 송파구 석촌호수로 210,37.5065737047164,127.100342687604,카페브런치송파구실내목줄
선호 커피 로스터스,카페,카페,실내, ,목줄,070-8836-8184,송파구,서울특별시 송파구 송이로2길 4 1층,서울특별시 송파구 송이로2길 4,37.5040191892562,127.114496353632,카페카페송파구실내목줄
쏘스윗 마카롱,카페,카페,실내, ,목줄,010-9930-8639,송파구,서울특별시 송파구 송파대로42길 46 1층,서울특별시 송파구 송파대로42길 46,37.507224290146,127.111909212252,카페카페송파구실내목줄
T E R COFFEE,카페,카페,실내, ,목줄,010-5235-7990,송파구,서울특별시 송파구 가락로 145 2층,서울특별시 송파구 가락로 145,37.5026611225741,127.11174859389,카페카페송파구실내목줄
김남매,카페,브런치,실내, ,목줄,010-7360-9825,송파구,서울특별시 송파구 가락로 167 1층 105호,서울특별시 송파구 가락로 167,37.503971543248,127.113732433506,카페브런치송파구실내목줄
정원이있는국민책방 송파점,카페,카페,실내, ,목줄,02-2202-1313,송파구,서울특별시 송파구 가락로21길 8,서울특별시 송파구 가락로21길 8,37.5032628999784,127.111371189737,카페카페송파구실내목줄
치유의 과정,카페,카페,실내, ,목줄,010-2501-7239,송파구,서울특별시 송파구 백제고분로45길 21-1 B1,서울특별시 송파구 백제고분로45길 21-1,37.5099372535424,127.108976276386,카페카페송파구실내목줄
슬로우그로스,카페,카페,실내, ,목줄,010-9178-9592,송파구,서울특별시 송파구 오금로20길 4,서울특별시 송파구 오금로20길 4,37.509326160383,127.113225370146,카페카페송파구실내목줄
코우키,카페,카페,실내, ,목줄,010-8010-0458,송파구,서울특별시 송파구 가락로17길 6,서울특별시 송파구 가락로17길 6,37.5026641505195,127.110252144098,카페카페송파구실내목줄
산체스커피로스터스,카페,카페,실내, ,목줄,010-7488-2491,송파구,서울특별시 송파구 성내천로8길 3 1층,서울특별시 송파구 성내천로8길 3,37.5022054538003,127.136085276003,카페카페송파구실내목줄
일층카페바,카페,브런치,테라스, ,목줄,02-408-1215,송파구,서울특별시 송파구 양재대로 1222 1층,서울특별시 송파구 양재대로 1222,37.5157276361757,127.131063164753,카페브런치송파구테라스목줄
르쉬드 서울,카페,카페,실내, ,목줄,02-476-9168,송파구,서울특별시 송파구 위례성대로12길 18,서울특별시 송파구 위례성대로12길 18,37.5120731461271,127.121823561333,카페카페송파구실내목줄
제로베이커리,카페,베이커리,실외, ,"캐리어,안기",02-6406-7800,송파구,서울특별시 송파구 올림픽로 354,서울특별시 송파구 올림픽로 354,37.5161703232576,127.109737321138,"카페베이커리송파구실외캐리어,안기"
꼬앙드파리,카페,브런치,실내, ,목줄,010-3573-7086,송파구,서울특별시 송파구 마천로7길 18,서울특별시 송파구 마천로7길 18,37.5094219232499,127.128474504176,카페브런치송파구실내목줄
세레니티 커피,카페,카페,실내, ,목줄,070-4236-9693,송파구,서울특별시 송파구 올림픽로51길 13,서울특별시 송파구 올림픽로51길 13,37.5316305083613,127.11923680118,카페카페송파구실내목줄
카페커피는,카페,카페,실내, ,목줄,010-5476-9354,송파구,서울특별시 송파구 토성로15길 15-8 1층,서울특별시 송파구 토성로15길 15-8,37.5305348072496,127.117432353575,카페카페송파구실내목줄
어위크,카페,카페,실내, ,캐리어,010-9277-5387,송파구,서울특별시 송파구 삼학사로 39,서울특별시 송파구 삼학사로 39,37.5008140813444,127.096604905574,카페카페송파구실내캐리어
뉴질랜드스토리,카페,브런치,실내, ,목줄,070-7523-6265,송파구,서울특별시 송파구 석촌호수로 268,서울특별시 송파구 석촌호수로 268,37.5097092982799,127.10570564968,카페브런치송파구실내목줄
블랭크,카페,카페,실내, ,목줄,010-4924-5064,송파구,서울특별시 송파구 삼전로9길 5-21 1층 101호,서울특별시 송파구 삼전로9길 5-21,37.5053462587629,127.088276014147,카페카페송파구실내목줄
에브리데이몬데이 카페,카페,카페,실내, ,목줄,010-4393-0622,송파구,서울특별시 송파구 송파대로48길 14 지하 1층,서울특별시 송파구 송파대로48길 14,37.5088560911014,127.105757265608,카페카페송파구실내목줄
오린지,카페,카페,실내, ,"캐리어,안기",010-9292-4802,송파구,서울특별시 송파구 송파대로48길 19 1층,서울특별시 송파구 송파대로48길 19,37.5095770619591,127.106273471583,"카페카페송파구실내캐리어,안기"
602dessert,카페,카페,실내, ,목줄,010-8953-3396,강남구,서울특별시 강남구 일원로5길 25 1층,서울특별시 강남구 일원로5길 25,37.4915685832333,127.082716316269,카페카페강남구실내목줄
카페알케미,카페,카페,"실내,실외", ,목줄,02-3412-6140,강남구,서울특별시 강남구 양재대로53길 7,서울특별시 강남구 양재대로53길 7,37.4912518641323,127.087246599058,"카페카페강남구실내,실외목줄"
메이린,카페,카페,실내, ,목줄,02-3412-7059,강남구,서울특별시 강남구 개포로 512 개포종합상가,서울특별시 강남구 개포로 512,37.4893072141263,127.068842082027,카페카페강남구실내목줄
세라핌모아 커피랩,카페,카페,실내, ,목줄,070-8801-1212,강남구,서울특별시 강남구 논현로6길 18,서울특별시 강남구 논현로6길 18,37.473511943393,127.050985186775,카페카페강남구실내목줄
러빙헛 카페,카페,카페,실내, ,목줄,02-576-2158,강남구,서울특별시 강남구 개포로22길 35,서울특별시 강남구 개포로22길 35,37.4768959831641,127.049437278443,카페카페강남구실내목줄
블랑커피,카페,카페,실내, ,목줄,02-575-5637,강남구,서울특별시 강남구 개포로22길 54 1층,서울특별시 강남구 개포로22길 54,37.4758136885953,127.050083342621,카페카페강남구실내목줄
Glyn,카페,카페,실내, ,목줄,02-573-2170,강남구,서울특별시 강남구 개포로21길 7 1층101호,서울특별시 강남구 개포로21길 7,37.4792599297388,127.046862009879,카페카페강남구실내목줄
에스타미네스탠드,카페,카페,테라스, ,목줄,02-3463-1009,강남구,서울특별시 강남구 남부순환로359길 13 1층,서울특별시 강남구 남부순환로359길 13,37.4858751319695,127.036387082867,카페카페강남구테라스목줄
카페453,카페,카페,실내, ,목줄,02-6225-3421,강남구,서울특별시 강남구 논현로24길 20,서울특별시 강남구 논현로24길 20,37.4818889050507,127.044741246026,카페카페강남구실내목줄
보노,카페,카페,테라스, ,목줄,02-6956-7202,강남구,서울특별시 강남구 강남대로96길 22 1층,서울특별시 강남구 강남대로96길 22,37.4999502404206,127.028783324842,카페카페강남구테라스목줄
가배도 신논현,카페,카페,실내,오전 11:00~오후 10:00,목줄,02-554-4542,강남구,"서울특별시 강남구 강남대로110길 13 2, 3층",서울특별시 강남구 강남대로110길 13,37.504032006687,127.025931147995,카페카페강남구실내목줄
겟썸커피 Downstairs,카페,카페,실내, ,목줄,070-4113-3619,강남구,서울특별시 강남구 봉은사로6길 30 지하 1층,서울특별시 강남구 봉은사로6길 30,37.5030771832102,127.027255717013,카페카페강남구실내목줄
브리커피,카페,카페,실내, ,목줄,070-7457-6577,강남구,서울특별시 강남구 영동대로138길 9 신한양 상가 102호,서울특별시 강남구 영동대로138길 9,37.5229050350666,127.056494441884,카페카페강남구실내목줄
어라운드데이,카페,카페,"실내,루프탑","일~목요일 12:00 - 21:00 / 금~토요일 12:00 - 22:00 / (사회적거리두기 기간동안 월-금 13:00-3:00 / 토,일 12:00-3:00 로 운영됩니다. :)",목줄,010-9116-3695,성동구,서울특별시 성동구 서울숲2길 24-1,서울특별시 성동구 서울숲2길 24-1,37.5468696659429,127.041271064288,"카페카페성동구실내,루프탑목줄"
카멜커피,카페,카페,실내, ,목줄,011-857-3337,강남구,서울특별시 강남구 도산대로99길 60,서울특별시 강남구 도산대로99길 60,37.5270852129791,127.048430033039,카페카페강남구실내목줄
덴시티커피,카페,카페,실내, ,목줄,010-9227-9402,강남구,서울특별시 강남구 도산대로78길 13 1층,서울특별시 강남구 도산대로78길 13,37.5230051314227,127.047050898782,카페카페강남구실내목줄
스케줄청담,카페,카페,테라스, ,목줄,02-548-3356,강남구,서울특별시 강남구 선릉로152길 37 1층,서울특별시 강남구 선릉로152길 37,37.524644994825,127.042678785802,카페카페강남구테라스목줄
카페 오씨씨,카페,카페,실내, ,"목줄,입마개",02-3443-1009,강남구,"서울특별시 강남구 봉은사로29길 10 1, 2층",서울특별시 강남구 봉은사로29길 10,37.5084637756913,127.034724016194,"카페카페강남구실내목줄,입마개"
Orner,카페,카페,실내, ,안기,070-7757-0205,강남구,서울특별시 강남구 봉은사로 327 지상 1층,서울특별시 강남구 봉은사로 327,37.5101865123901,127.042653360305,카페카페강남구실내안기
천장지구,카페,카페,실내, ,목줄,010-2469-3324,강남구,서울특별시 강남구 언주로150길 51 2층,서울특별시 강남구 언주로150길 51,37.5221662900104,127.038350529847,카페카페강남구실내목줄
모스가든,카페,카페,실외, ,목줄,02-546-8532,강남구,서울특별시 강남구 논현로139길 12,서울특별시 강남구 논현로139길 12,37.5166867855424,127.02832745164,카페카페강남구실외목줄
라이프커피,카페,카페,실내, ,"목줄,입마개",010-9941-6190,강남구,서울특별시 강남구 선릉로 741 B1,서울특별시 강남구 선릉로 741,37.5204674009895,127.039856877828,"카페카페강남구실내목줄,입마개"
웻커피 신사,카페,카페,실내, ,목줄,02-6081-5073,강남구,서울특별시 강남구 강남대로162길 18 1층,서울특별시 강남구 강남대로162길 18,37.5199269565787,127.020051822192,카페카페강남구실내목줄
에잇디 서울카페,카페,카페,실내, ,목줄,02-547-3350,강남구,서울특별시 강남구 선릉로153길 37,서울특별시 강남구 선릉로153길 37,37.5245355541133,127.036395556747,카페카페강남구실내목줄
윌비,카페,카페,실내, ,캐리어,070-7655-0222,강남구,서울특별시 강남구 강남대로158길 26 M스페이스빌딩 1층 101호,서울특별시 강남구 강남대로158길 26,37.5191856412249,127.020917772694,카페카페강남구실내캐리어
펠트 도산공원점,카페,카페,실내, ,목줄,070-7756-3145,강남구,서울특별시 강남구 언주로164길 23,서울특별시 강남구 언주로164길 23,37.5256645232426,127.03546324887,카페카페강남구실내목줄
카페 노티드 청담,카페,카페,실내, ,안기,070-8860-9377,강남구,서울특별시 강남구 도산대로53길 15 1층,서울특별시 강남구 도산대로53길 15,37.5241916888758,127.038241721129,카페카페강남구실내안기
뉴욕라츠오베이글스,카페,카페,테라스, ,목줄,02-3448-7777,강남구,서울특별시 강남구 압구정로48길 28,서울특별시 강남구 압구정로48길 28,37.5268616028561,127.036617177467,카페카페강남구테라스목줄
올어라운드 커피,카페,카페,실내, ,안기,070-8818-8236,강남구,서울특별시 강남구 영동대로85길 20-7,서울특별시 강남구 영동대로85길 20-7,37.5073823215031,127.061623736066,카페카페강남구실내안기
르브런쉭 대치점,카페,브런치,테라스, ,목줄,02-565-5531,강남구,서울특별시 강남구 삼성로 350 서울빌딩,서울특별시 강남구 삼성로 350,37.5028572092895,127.059143825482,카페브런치강남구테라스목줄
여의도커피,카페,카페,실내, ,목줄,070-7719-8983,영등포구,서울특별시 영등포구 여의대방로 386 진주상가 2층,서울특별시 영등포구 여의대방로 386,37.5188979456571,126.931943269754,카페카페영등포구실내목줄
커피는여기,카페,카페,실내, ,목줄,02-701-7332,마포구,서울특별시 마포구 백범로 152 공덕파크자이 201동 15호,서울특별시 마포구 백범로 152,37.5447477438441,126.948258201287,카페카페마포구실내목줄
브루니치,카페,카페,실내, ,목줄,010-9077-1604,마포구,서울특별시 마포구 백범로 152 공덕파크자이 102동 1층 15호,서울특별시 마포구 백범로 152,37.5447477438441,126.948258201287,카페카페마포구실내목줄
staywell café,카페,카페,실내, ,목줄,02-3273-0408,마포구,서울특별시 마포구 백범로 152 공덕파크자이 101동 1층 12호,서울특별시 마포구 백범로 152,37.5447477438441,126.948258201287,카페카페마포구실내목줄
만리커피,카페,카페,실내, ,목줄,02-713-5874,마포구,서울특별시 마포구 만리재옛길 47-1,서울특별시 마포구 만리재옛길 47-1,37.548116084935,126.956899885785,카페카페마포구실내목줄
스트레토 로스터리&카페,카페,카페,실내, ,목줄,010-8679-0553,마포구,서울특별시 마포구 마포대로12길 29-1,서울특별시 마포구 마포대로12길 29-1,37.5475172554066,126.954900895666,카페카페마포구실내목줄
타쿠미야,카페,베이커리,실내, ,목줄,02-713-5536,마포구,서울특별시 마포구 백범로 152 공덕파크자이 102동 1층 6호,서울특별시 마포구 백범로 152,37.5447477438441,126.948258201287,카페베이커리마포구실내목줄
아이엠베이글 공덕점,카페,브런치,테라스, ,목줄,070-7718-2881,마포구,서울특별시 마포구 백범로 152 101동 1층,서울특별시 마포구 백범로 152,37.5447477438441,126.948258201287,카페브런치마포구테라스목줄
MOMO,카페,카페,실내, ,목줄,02-792-5522,용산구,서울특별시 용산구 이태원로42길 42,서울특별시 용산구 이태원로42길 42,37.5364105919469,127.000826860615,카페카페용산구실내목줄
겟썸커피 Hannam,카페,카페,실내, ,목줄,070-4179-3619,용산구,서울특별시 용산구 이태원로42길 17,서울특별시 용산구 이태원로42길 17,37.5357670098998,126.999778125379,카페카페용산구실내목줄
아이도넛케어,카페,카페,실내, ,목줄,070-8882-3947,용산구,서울특별시 용산구 이태원로20가길 4,서울특별시 용산구 이태원로20가길 4,37.5335169662054,126.992395506952,카페카페용산구실내목줄
파온,카페,카페,실내, ,목줄,02-797-3776,용산구,서울특별시 용산구 이태원로45길 16,서울특별시 용산구 이태원로45길 16,37.53641311042,126.998693858886,카페카페용산구실내목줄
아이라이크마운틴,카페,카페,실내, ,목줄,02-6405-1025,용산구,서울특별시 용산구 대사관로6가길 9,서울특별시 용산구 대사관로6가길 9,37.5330361618118,126.99893795965,카페카페용산구실내목줄
한남베르그,카페,카페,실내, ,목줄,02-790-1750,용산구,서울특별시 용산구 이태원로54길 58-26 1층,서울특별시 용산구 이태원로54길 58-26,37.5357037585621,127.000554063795,카페카페용산구실내목줄
Happy Sexy Enjoy,카페,카페,실내, ,목줄,070-4213-2061,용산구,서울특별시 용산구 이태원로55가길 26-5,서울특별시 용산구 이태원로55가길 26-5,37.5374871099028,126.999730938313,카페카페용산구실내목줄
mtl 한남,카페,카페,실내, ,목줄,070-4113-3113,용산구,서울특별시 용산구 이태원로49길 24,서울특별시 용산구 이태원로49길 24,37.5371298597753,126.999056704549,카페카페용산구실내목줄
메이킷 카페,카페,카페,실내, ,목줄,070-8623-9333,강남구,서울특별시 강남구 삼성로 535 1층,서울특별시 강남구 삼성로 535,37.5096172656352,127.054664015136,카페카페강남구실내목줄
OMW애견카페,카페,애견카페,실내, ,없음,010-3663-6778,강서구,서울특별시 강서구 화곡로 194-26 1층,서울특별시 강서구 화곡로 194-26,37.5419994925673,126.842613580388,카페애견카페강서구실내없음
풀스트릿,카페,브런치,실내,"매일 11:00 - 21:00 , 월요일 휴무","목줄,매너벨트",02-326-3563,마포구,서울특별시 마포구 동교로51안길 16,서울특별시 마포구 동교로51안길 16,37.5652702034365,126.924633178184,"카페브런치마포구실내목줄,매너벨트"
지디파크,카페,카페,실내, ,목줄,02-2663-9003,강서구,서울특별시 강서구 양천로27길 167 지디파크,서울특별시 강서구 양천로27길 167,37.5804007829397,126.819472494423,카페카페강서구실내목줄
부띠끄멍,카페,애견카페,"실내,테라스", ,없음,010-9291-5241,금천구,서울특별시 금천구 시흥대로 291 롯데캐슬3차 상가동 157호,서울특별시 금천구 시흥대로 291,37.4599560487863,126.896699156299,"카페애견카페금천구실내,테라스없음"
